user_id,user_url,sentiment_analysis,posted,item_id,recommend
Kevoz,http://steamcommunity.com/id/Kevoz,2,NaT,367580,1
76561198064162552,http://steamcommunity.com/profiles/76561198064162552,0,2014-07-23,246620,1
76561198060546291,http://steamcommunity.com/profiles/76561198060546291,2,2014-06-23,238460,1
mrwafflessauce,http://steamcommunity.com/id/mrwafflessauce,2,2013-11-27,440,1
FastenedWalnut,http://steamcommunity.com/id/FastenedWalnut,2,2014-02-08,252490,1
armeda,http://steamcommunity.com/id/armeda,2,2014-03-18,2600,1
76561198090272909,http://steamcommunity.com/profiles/76561198090272909,2,2015-04-07,730,1
MrYeroc,http://steamcommunity.com/id/MrYeroc,2,NaT,28000,0
itsGeeGee,http://steamcommunity.com/id/itsGeeGee,2,2014-06-27,247730,1
josyco123,http://steamcommunity.com/id/josyco123,2,2013-12-20,224540,1
76561198038210954,http://steamcommunity.com/profiles/76561198038210954,2,2013-12-27,70000,1
leslam,http://steamcommunity.com/id/leslam,2,NaT,379720,1
76561198008532637,http://steamcommunity.com/profiles/76561198008532637,2,2015-05-17,255710,1
76561198181103730,http://steamcommunity.com/profiles/76561198181103730,2,NaT,570,1
CDTLEGO,http://steamcommunity.com/id/CDTLEGO,2,2013-12-15,248820,1
PenguinsOP,http://steamcommunity.com/id/PenguinsOP,2,2015-11-30,250900,1
76561198075323605,http://steamcommunity.com/profiles/76561198075323605,2,NaT,319630,1
76561198079787848,http://steamcommunity.com/profiles/76561198079787848,2,2015-02-17,204360,1
t1rath,http://steamcommunity.com/id/t1rath,2,2014-06-22,730,1
76561198071964717,http://steamcommunity.com/profiles/76561198071964717,2,2014-10-30,440,1
76561198094667834,http://steamcommunity.com/profiles/76561198094667834,2,2014-06-26,113200,1
76561198081074389,http://steamcommunity.com/profiles/76561198081074389,2,2015-01-11,218230,1
76561198049104801,http://steamcommunity.com/profiles/76561198049104801,2,2014-10-18,204300,1
rewfifa,http://steamcommunity.com/id/rewfifa,2,NaT,730,1
76561198072567851,http://steamcommunity.com/profiles/76561198072567851,2,2014-03-15,440,1
SPACEgamer,http://steamcommunity.com/id/SPACEgamer,2,2014-07-06,218230,1
TheClubberLang,http://steamcommunity.com/id/TheClubberLang,2,2014-11-28,570,1
AlejoSchlogl,http://steamcommunity.com/id/AlejoSchlogl,2,2014-06-10,208090,0
poipoiLOLOLOLOL,http://steamcommunity.com/id/poipoiLOLOLOLOL,2,2015-01-17,34330,1
isis4ever,http://steamcommunity.com/id/isis4ever,2,NaT,730,1
CXYLV7J2YTEPIQO7POLCDA5NYE6EFWAB,http://steamcommunity.com/id/CXYLV7J2YTEPIQO7POLCDA5NYE6EFWAB,2,NaT,242760,1
76561198040774797,http://steamcommunity.com/profiles/76561198040774797,0,2014-04-19,200210,1
Jarrude,http://steamcommunity.com/id/Jarrude,2,2015-02-16,261640,0
MistaDak,http://steamcommunity.com/id/MistaDak,2,2015-07-20,291550,1
76561198092440135,http://steamcommunity.com/profiles/76561198092440135,2,2014-05-28,440,1
Zombiepig950,http://steamcommunity.com/id/Zombiepig950,2,2013-01-16,1250,1
76561198061523132,http://steamcommunity.com/profiles/76561198061523132,2,2015-02-13,570,0
76561198085373053,http://steamcommunity.com/profiles/76561198085373053,2,NaT,301520,1
connorlynn,http://steamcommunity.com/id/connorlynn,2,2013-12-21,10180,1
76561198073838544,http://steamcommunity.com/profiles/76561198073838544,2,NaT,230410,1
Codstar30,http://steamcommunity.com/id/Codstar30,2,2014-01-06,25000,1
76561198055623411,http://steamcommunity.com/profiles/76561198055623411,2,2014-02-09,440,1
76561198070548390,http://steamcommunity.com/profiles/76561198070548390,2,NaT,2400,1
76561198055938832,http://steamcommunity.com/profiles/76561198055938832,2,2014-07-08,250320,1
76561198090511238,http://steamcommunity.com/profiles/76561198090511238,2,2014-08-25,205100,1
natapongmunesai,http://steamcommunity.com/id/natapongmunesai,2,2014-10-01,249130,1
76561198073226201,http://steamcommunity.com/profiles/76561198073226201,2,2014-08-28,49520,1
the1corp,http://steamcommunity.com/id/the1corp,2,2015-05-31,374570,1
Pigeater5,http://steamcommunity.com/id/Pigeater5,0,2014-11-26,45740,0
kukluxpyro,http://steamcommunity.com/id/kukluxpyro,2,2014-02-12,440,1
70spots,http://steamcommunity.com/id/70spots,2,2015-05-29,214420,1
MrRandomGuy,http://steamcommunity.com/id/MrRandomGuy,2,2014-06-22,243780,1
76561198130273713,http://steamcommunity.com/profiles/76561198130273713,2,NaT,4000,1
76561198059372017,http://steamcommunity.com/profiles/76561198059372017,2,2014-02-15,570,1
76561198060768791,http://steamcommunity.com/profiles/76561198060768791,2,2015-04-05,306130,1
76561198029533323,http://steamcommunity.com/profiles/76561198029533323,2,2014-09-23,258970,1
76561198093834014,http://steamcommunity.com/profiles/76561198093834014,2,2014-07-11,48700,1
mrthromato98,http://steamcommunity.com/id/mrthromato98,2,NaT,252950,1
JustLeftSteam,http://steamcommunity.com/id/JustLeftSteam,2,2014-05-11,211820,1
76561198103674275,http://steamcommunity.com/profiles/76561198103674275,2,2015-04-18,243470,1
76561198074789497,http://steamcommunity.com/profiles/76561198074789497,2,NaT,244610,0
76561198080024214,http://steamcommunity.com/profiles/76561198080024214,2,2014-06-20,204360,1
RentedGas124,http://steamcommunity.com/id/RentedGas124,2,2015-02-19,333950,1
76561198048259980,http://steamcommunity.com/profiles/76561198048259980,2,2014-04-02,250460,1
76561198072448447,http://steamcommunity.com/profiles/76561198072448447,0,NaT,287700,0
76561198052776159,http://steamcommunity.com/profiles/76561198052776159,0,2014-12-22,50300,1
76561198069479694,http://steamcommunity.com/profiles/76561198069479694,2,2014-03-10,730,1
76561198045011358,http://steamcommunity.com/profiles/76561198045011358,0,NaT,270450,0
DarthVegas,http://steamcommunity.com/id/DarthVegas,2,2014-12-06,730,1
76561198008105343,http://steamcommunity.com/profiles/76561198008105343,2,2013-12-03,233130,1
76561198045090814,http://steamcommunity.com/profiles/76561198045090814,2,2015-02-03,264140,1
zacharydonnelly,http://steamcommunity.com/id/zacharydonnelly,2,NaT,252950,1
76561198066699330,http://steamcommunity.com/profiles/76561198066699330,2,NaT,570,1
MrExecutionerQQ,http://steamcommunity.com/id/MrExecutionerQQ,2,2015-11-19,730,1
MLP_22,http://steamcommunity.com/id/MLP_22,2,2014-05-13,236390,1
76561198077530172,http://steamcommunity.com/profiles/76561198077530172,2,NaT,291480,1
76561198017212077,http://steamcommunity.com/profiles/76561198017212077,2,2014-03-11,224760,1
2sd31,http://steamcommunity.com/id/2sd31,2,NaT,440,1
76561198069324966,http://steamcommunity.com/profiles/76561198069324966,2,2015-01-02,245130,1
MrModra,http://steamcommunity.com/id/MrModra,2,2014-04-28,203750,1
76561198029207370,http://steamcommunity.com/profiles/76561198029207370,2,2014-10-08,273110,0
albusdunble1,http://steamcommunity.com/id/albusdunble1,2,2015-08-04,730,1
76561198066130577,http://steamcommunity.com/profiles/76561198066130577,2,2013-01-21,72850,1
76561198050667465,http://steamcommunity.com/profiles/76561198050667465,2,2015-05-30,212070,0
mrooxx,http://steamcommunity.com/id/mrooxx,2,2014-11-14,200260,1
76561198088606516,http://steamcommunity.com/profiles/76561198088606516,2,NaT,42680,1
MrPresident1401,http://steamcommunity.com/id/MrPresident1401,2,2014-11-05,218620,1
76561198069401376,http://steamcommunity.com/profiles/76561198069401376,2,NaT,431240,1
76561198125368693,http://steamcommunity.com/profiles/76561198125368693,2,2015-11-16,24010,1
76561198074092628,http://steamcommunity.com/profiles/76561198074092628,2,2014-08-16,304930,1
MrSlothe,http://steamcommunity.com/id/MrSlothe,2,2013-12-23,107410,1
MrSpeedyPanda,http://steamcommunity.com/id/MrSpeedyPanda,2,2014-02-24,202170,1
76561198040264010rr,http://steamcommunity.com/id/76561198040264010rr,2,2014-09-11,206190,1
MrUnknownEMC,http://steamcommunity.com/id/MrUnknownEMC,2,2015-01-23,72850,1
mrvoidlord,http://steamcommunity.com/id/mrvoidlord,2,2015-03-13,730,1
Steam-Community-2002-2006,http://steamcommunity.com/id/Steam-Community-2002-2006,2,2014-05-13,730,0
76561198044314028,http://steamcommunity.com/profiles/76561198044314028,2,2013-12-11,205100,1
76561198057437285,http://steamcommunity.com/profiles/76561198057437285,2,2014-04-09,208090,1
76561198203915497,http://steamcommunity.com/profiles/76561198203915497,2,NaT,346110,1
Mr_1c3,http://steamcommunity.com/id/Mr_1c3,2,2015-08-29,234630,1
76561197968314999,http://steamcommunity.com/profiles/76561197968314999,2,NaT,326670,1
76561198067965171,http://steamcommunity.com/profiles/76561198067965171,2,2015-06-17,252030,0
76561198091398351,http://steamcommunity.com/profiles/76561198091398351,2,2013-09-25,440,1
76561198092172350,http://steamcommunity.com/profiles/76561198092172350,2,2015-05-29,261030,1
AndogZAR,http://steamcommunity.com/id/AndogZAR,2,2014-12-22,335330,1
MSilentRespawn,http://steamcommunity.com/id/MSilentRespawn,2,NaT,730,1
76561198065072317,http://steamcommunity.com/profiles/76561198065072317,2,2014-12-10,206500,1
TheLittleBean,http://steamcommunity.com/id/TheLittleBean,2,2014-03-23,239820,1
11124,http://steamcommunity.com/id/11124,2,2015-10-16,218620,0
76561198065604863,http://steamcommunity.com/profiles/76561198065604863,2,2015-06-30,236390,1
76561198057755072,http://steamcommunity.com/profiles/76561198057755072,2,2014-05-17,22380,1
putthatthingbackwhereitcamefrom,http://steamcommunity.com/id/putthatthingbackwhereitcamefrom,2,2014-11-08,301520,1
76561198027169983,http://steamcommunity.com/profiles/76561198027169983,2,2014-01-02,231160,1
mrmullac,http://steamcommunity.com/id/mrmullac,2,2014-02-27,440,1
mulligan6,http://steamcommunity.com/id/mulligan6,2,2015-11-07,730,1
76561198072264331,http://steamcommunity.com/profiles/76561198072264331,2,2013-07-11,550,1
Mulza,http://steamcommunity.com/id/Mulza,2,NaT,275850,1
76561198091203454,http://steamcommunity.com/profiles/76561198091203454,1,NaT,221100,0
76561197990505840,http://steamcommunity.com/profiles/76561197990505840,2,2015-04-21,730,1
feedhimmungo,http://steamcommunity.com/id/feedhimmungo,2,2015-11-28,107410,1
76561198064111719,http://steamcommunity.com/profiles/76561198064111719,2,NaT,275850,1
76561198071374270,http://steamcommunity.com/profiles/76561198071374270,2,2015-12-14,730,1
murasamehd,http://steamcommunity.com/id/murasamehd,2,2015-10-02,730,1
muritheburitto,http://steamcommunity.com/id/muritheburitto,2,2014-11-06,261640,1
Murkeeeee,http://steamcommunity.com/id/Murkeeeee,2,2015-12-26,346900,1
equinox97,http://steamcommunity.com/id/equinox97,2,2013-11-28,239030,1
spadesace007,http://steamcommunity.com/id/spadesace007,2,2015-11-10,388090,1
muskieratboi,http://steamcommunity.com/id/muskieratboi,2,2014-06-27,39150,1
mustangjoel,http://steamcommunity.com/id/mustangjoel,2,2014-01-10,440,1
spamoutacan,http://steamcommunity.com/id/spamoutacan,0,NaT,730,1
mutanterex22,http://steamcommunity.com/id/mutanterex22,2,2014-12-08,242050,1
Itsismynature,http://steamcommunity.com/id/Itsismynature,2,NaT,427270,1
76561198143242417,http://steamcommunity.com/profiles/76561198143242417,2,2014-07-26,246900,1
76561198035705957,http://steamcommunity.com/profiles/76561198035705957,2,2014-07-06,32800,1
pouyf,http://steamcommunity.com/id/pouyf,2,2015-08-30,388520,0
marijuwenis,http://steamcommunity.com/id/marijuwenis,2,2014-01-28,234710,1
juuhcsr,http://steamcommunity.com/id/juuhcsr,2,2015-09-08,218620,1
76561198059584945,http://steamcommunity.com/profiles/76561198059584945,0,2015-12-08,730,0
lollipopwarrior,http://steamcommunity.com/id/lollipopwarrior,2,2014-09-19,730,1
OHDAYUMMAHNIGGA,http://steamcommunity.com/id/OHDAYUMMAHNIGGA,2,2015-05-25,304930,1
76561198162228357,http://steamcommunity.com/profiles/76561198162228357,2,2015-10-02,63380,1
76561198048922022,http://steamcommunity.com/profiles/76561198048922022,2,2014-12-23,34900,1
GlitterMissile,http://steamcommunity.com/id/GlitterMissile,2,2015-05-16,301520,1
76561198044444299,http://steamcommunity.com/profiles/76561198044444299,2,NaT,202170,1
mycar11,http://steamcommunity.com/id/mycar11,2,2015-06-24,105600,1
76561198043946184,http://steamcommunity.com/profiles/76561198043946184,1,NaT,252950,1
MySmilie,http://steamcommunity.com/id/MySmilie,2,2015-02-27,313340,1
Mystance,http://steamcommunity.com/id/Mystance,2,2014-09-30,440,1
mysterd,http://steamcommunity.com/id/mysterd,2,2015-07-11,208650,1
bunny123,http://steamcommunity.com/id/bunny123,2,2013-12-21,208580,1
ITS_COHN_JENA,http://steamcommunity.com/id/ITS_COHN_JENA,2,2014-08-05,301520,1
esema1234,http://steamcommunity.com/id/esema1234,2,2015-04-17,4000,0
MysticalMrCool,http://steamcommunity.com/id/MysticalMrCool,2,2014-07-06,8870,1
MysticRayn,http://steamcommunity.com/id/MysticRayn,2,2014-06-21,218620,1
76561198148674853,http://steamcommunity.com/profiles/76561198148674853,2,2014-11-11,730,1
senhp,http://steamcommunity.com/id/senhp,2,NaT,730,1
MythicalMango,http://steamcommunity.com/id/MythicalMango,2,2014-04-20,200210,1
76561198081422504,http://steamcommunity.com/profiles/76561198081422504,2,2014-08-23,301520,1
Iammin,http://steamcommunity.com/id/Iammin,2,2014-12-18,218620,1
WaliDreW,http://steamcommunity.com/id/WaliDreW,2,2013-12-07,730,1
nicaoooo,http://steamcommunity.com/id/nicaoooo,2,2015-11-14,730,1
nnotzsb,http://steamcommunity.com/id/nnotzsb,1,2013-12-20,2400,1
76561198088931923,http://steamcommunity.com/profiles/76561198088931923,2,2015-02-24,440,1
n00bmobile,http://steamcommunity.com/id/n00bmobile,2,2015-01-29,17390,1
xychome,http://steamcommunity.com/id/xychome,2,NaT,273350,0
76561198048227297,http://steamcommunity.com/profiles/76561198048227297,0,2015-03-13,730,1
Sickojosh,http://steamcommunity.com/id/Sickojosh,2,2013-09-29,4000,1
76561198058986434,http://steamcommunity.com/profiles/76561198058986434,2,NaT,218620,1
NakinhaXapa,http://steamcommunity.com/id/NakinhaXapa,2,2013-12-27,223710,1
76561198083502691,http://steamcommunity.com/profiles/76561198083502691,2,2014-04-04,239220,1
76561198079931414,http://steamcommunity.com/profiles/76561198079931414,2,2015-02-09,35450,0
76561198061777322,http://steamcommunity.com/profiles/76561198061777322,2,2014-06-23,216250,1
76561198040305315,http://steamcommunity.com/profiles/76561198040305315,2,2015-10-21,330830,1
supersneaklord,http://steamcommunity.com/id/supersneaklord,2,2014-10-03,207230,1
76561198080697574,http://steamcommunity.com/profiles/76561198080697574,2,NaT,359550,1
76561198089699297,http://steamcommunity.com/profiles/76561198089699297,2,2014-09-30,224260,1
Nanananaaa,http://steamcommunity.com/id/Nanananaaa,2,2014-04-19,271290,1
76561198092215337,http://steamcommunity.com/profiles/76561198092215337,2,2014-06-02,242760,1
76561198059715439,http://steamcommunity.com/profiles/76561198059715439,2,2015-06-27,218060,1
76561198051372466,http://steamcommunity.com/profiles/76561198051372466,2,NaT,200510,1
76561198057762830,http://steamcommunity.com/profiles/76561198057762830,2,2014-01-16,261820,1
76561198115750015,http://steamcommunity.com/profiles/76561198115750015,2,2014-04-25,8930,1
76561198043226584,http://steamcommunity.com/profiles/76561198043226584,2,2015-01-21,105600,1
76561198089007932,http://steamcommunity.com/profiles/76561198089007932,2,2014-06-19,73220,1
Nardiastorm,http://steamcommunity.com/id/Nardiastorm,2,2014-02-07,218620,1
HA5,http://steamcommunity.com/id/HA5,2,2014-07-13,48700,1
Navezinho,http://steamcommunity.com/id/Navezinho,2,2014-11-30,4000,1
Narwh4l,http://steamcommunity.com/id/Narwh4l,2,2014-09-26,301520,1
brunolopez67,http://steamcommunity.com/id/brunolopez67,2,2014-06-30,12120,1
TrippedSociety,http://steamcommunity.com/id/TrippedSociety,0,2014-12-07,259800,1
ggaviation,http://steamcommunity.com/id/ggaviation,0,2013-12-15,220,1
Nataszz,http://steamcommunity.com/id/Nataszz,2,NaT,302510,1
76561198075329557,http://steamcommunity.com/profiles/76561198075329557,2,2015-08-25,440,1
legendofnatendo,http://steamcommunity.com/id/legendofnatendo,2,2014-02-07,221640,1
nateprofile,http://steamcommunity.com/id/nateprofile,2,2014-03-21,271290,0
76561198026256524,http://steamcommunity.com/profiles/76561198026256524,2,2015-10-12,730,1
yomamaishere,http://steamcommunity.com/id/yomamaishere,2,2014-11-21,242760,1
NathanJGaming,http://steamcommunity.com/id/NathanJGaming,2,2013-12-21,248820,1
speedyy,http://steamcommunity.com/id/speedyy,2,2014-02-18,252490,1
76561198074506980,http://steamcommunity.com/profiles/76561198074506980,2,2013-12-20,730,1
76561198078562678,http://steamcommunity.com/profiles/76561198078562678,2,2015-05-08,107410,1
76561198083758144,http://steamcommunity.com/profiles/76561198083758144,2,2015-03-28,255710,1
76561198084954002,http://steamcommunity.com/profiles/76561198084954002,2,NaT,404011,1
76561198070705780,http://steamcommunity.com/profiles/76561198070705780,0,NaT,307780,0
tokachi,http://steamcommunity.com/id/tokachi,2,2014-04-25,222900,1
76561198051832446,http://steamcommunity.com/profiles/76561198051832446,0,2015-09-04,359050,1
76561198087419337,http://steamcommunity.com/profiles/76561198087419337,2,2014-05-24,274190,1
TheTozmo,http://steamcommunity.com/id/TheTozmo,2,2015-01-31,72850,1
nazr1,http://steamcommunity.com/id/nazr1,0,2014-12-24,730,1
76561198098315991,http://steamcommunity.com/profiles/76561198098315991,2,NaT,440,1
guwopguccimane,http://steamcommunity.com/id/guwopguccimane,2,2014-04-02,221100,1
metaldream333,http://steamcommunity.com/id/metaldream333,0,2013-12-05,218620,1
Yerpz123,http://steamcommunity.com/id/Yerpz123,2,2014-10-02,241930,1
76561198081196810,http://steamcommunity.com/profiles/76561198081196810,2,2014-01-13,570,1
76561198048088658,http://steamcommunity.com/profiles/76561198048088658,2,NaT,730,1
kandemir,http://steamcommunity.com/id/kandemir,2,2015-02-16,620,1
superredranga,http://steamcommunity.com/id/superredranga,0,2015-07-27,319570,0
